station_name,line_name
新川町,名鉄三河線
北新川,名鉄三河線
高浜港,名鉄三河線
三河高浜,名鉄三河線
吉浜,名鉄三河線
小垣江,名鉄三河線
刈谷市,名鉄三河線
刈谷,名鉄三河線
重原,名鉄三河線
知立,名鉄三河線
三河知立,名鉄三河線
三河八橋,名鉄三河線
若林,名鉄三河線
竹村,名鉄三河線
土橋,名鉄三河線
上挙母,名鉄三河線
豊田市,名鉄三河線
梅坪,名鉄三河線
越戸,名鉄三河線
平戸橋,名鉄三河線
猿投,名鉄三河線
豊田市,名鉄豊田線
梅坪,名鉄豊田線
上豊田,名鉄豊田線
浄水,名鉄豊田線
三好ヶ丘,名鉄豊田線
黒笹,名鉄豊田線
米野木,名鉄豊田線
日進,名鉄豊田線
赤池,名鉄豊田線
常滑,名鉄空港線
りんくう常滑,名鉄空港線
中部国際空港,名鉄空港線
名鉄名古屋,名鉄常滑線
山王,名鉄常滑線
金山,名鉄常滑線
神宮前,名鉄常滑線
豊田本町,名鉄常滑線
道徳,名鉄常滑線
大江,名鉄常滑線
大同町,名鉄常滑線
柴田,名鉄常滑線
名和,名鉄常滑線
聚楽園,名鉄常滑線
新日鉄前,名鉄常滑線
太田川,名鉄常滑線
尾張横須賀,名鉄常滑線
寺本,名鉄常滑線
朝倉,名鉄常滑線
古見,名鉄常滑線
長浦,名鉄常滑線
日長,名鉄常滑線
新舞子,名鉄常滑線
大野町,名鉄常滑線
西ノ口,名鉄常滑線
蒲池,名鉄常滑線
榎戸,名鉄常滑線
多屋,名鉄常滑線
常滑,名鉄常滑線
太田川,名鉄河和線
高横須賀,名鉄河和線
加木屋中ノ池,名鉄河和線
南加木屋,名鉄河和線
八幡新田,名鉄河和線
巽ヶ丘,名鉄河和線
白沢,名鉄河和線
坂部,名鉄河和線
阿久比,名鉄河和線
椋岡,名鉄河和線
植大,名鉄河和線
半田口,名鉄河和線
住吉町,名鉄河和線
知多半田,名鉄河和線
成岩,名鉄河和線
青山,名鉄河和線
上ゲ,名鉄河和線
知多武豊,名鉄河和線
富貴,名鉄河和線
布土,名鉄河和線
河和口,名鉄河和線
河和,名鉄河和線
富貴,名鉄知多新線
上野間,名鉄知多新線
美浜緑苑,名鉄知多新線
知多奥田,名鉄知多新線
野間,名鉄知多新線
内海,名鉄知多新線
大江,名鉄築港線
東名古屋港,名鉄築港線
栄町,名鉄瀬戸線
東大手,名鉄瀬戸線
清水,名鉄瀬戸線
尼ヶ坂,名鉄瀬戸線
森下,名鉄瀬戸線
大曽根,名鉄瀬戸線
矢田,名鉄瀬戸線
守山自衛隊前,名鉄瀬戸線
瓢箪山,名鉄瀬戸線
小幡,名鉄瀬戸線
喜多山,名鉄瀬戸線
大森・金城学院前,名鉄瀬戸線
印場,名鉄瀬戸線
旭前,名鉄瀬戸線
尾張旭,名鉄瀬戸線
三郷,名鉄瀬戸線
水野,名鉄瀬戸線
新瀬戸,名鉄瀬戸線
瀬戸市役所前,名鉄瀬戸線
尾張瀬戸,名鉄瀬戸線
須ヶ口,名鉄津島線
甚目寺,名鉄津島線
七宝,名鉄津島線
木田,名鉄津島線
青塚,名鉄津島線
勝幡,名鉄津島線
藤浪,名鉄津島線
津島,名鉄津島線
弥富,名鉄尾西線
弥富口,名鉄尾西線
五ノ三,名鉄尾西線
佐屋,名鉄尾西線
日比野,名鉄尾西線
津島,名鉄尾西線
町方,名鉄尾西線
六輪,名鉄尾西線
渕高,名鉄尾西線
丸渕,名鉄尾西線
上丸渕,名鉄尾西線
森上,名鉄尾西線
山崎,名鉄尾西線
玉野,名鉄尾西線
萩原,名鉄尾西線
二子,名鉄尾西線
苅安賀,名鉄尾西線
観音寺,名鉄尾西線
名鉄一宮,名鉄尾西線
西一宮,名鉄尾西線
開明,名鉄尾西線
奥町,名鉄尾西線
玉ノ井,名鉄尾西線
名鉄名古屋,名鉄犬山線
栄生,名鉄犬山線
東枇杷島,名鉄犬山線
下小田井,名鉄犬山線
中小田井,名鉄犬山線
上小田井,名鉄犬山線
西春,名鉄犬山線
徳重・名古屋芸大,名鉄犬山線
大山寺,名鉄犬山線
岩倉,名鉄犬山線
石仏,名鉄犬山線
布袋,名鉄犬山線
江南,名鉄犬山線
柏森,名鉄犬山線
扶桑,名鉄犬山線
木津用水,名鉄犬山線
犬山口,名鉄犬山線
犬山,名鉄犬山線
犬山遊園,名鉄犬山線
新鵜沼,名鉄犬山線
新鵜沼,名鉄各務原線
鵜沼宿,名鉄各務原線
羽場,名鉄各務原線
苧ヶ瀬,名鉄各務原線
名電各務原,名鉄各務原線
二十軒,名鉄各務原線
三柿野,名鉄各務原線
六軒,名鉄各務原線
各務原市役所前,名鉄各務原線
市民公園前,名鉄各務原線
新那加,名鉄各務原線
新加納,名鉄各務原線
高田橋,名鉄各務原線
手力,名鉄各務原線
切通,名鉄各務原線
細畑,名鉄各務原線
田神,名鉄各務原線
名鉄岐阜,名鉄各務原線
犬山,名鉄広見線
富岡前,名鉄広見線
善師野,名鉄広見線
西可児,名鉄広見線
可児川,名鉄広見線
日本ライン今渡,名鉄広見線
新可児,名鉄広見線
明智,名鉄広見線
顔戸,名鉄広見線
御嵩口,名鉄広見線
御嵩,名鉄広見線
上飯田,名鉄小牧線
味鋺,名鉄小牧線
味美,名鉄小牧線
春日井,名鉄小牧線
牛山,名鉄小牧線
間内,名鉄小牧線
小牧口,名鉄小牧線
小牧,名鉄小牧線
小牧原,名鉄小牧線
味岡,名鉄小牧線
田県神社前,名鉄小牧線
楽田,名鉄小牧線
羽黒,名鉄小牧線
犬山,名鉄小牧線
犬山遊園,犬山モノレール
成田山,犬山モノレール
動物園,犬山モノレール
笠松,名鉄竹鼻線
西笠松,名鉄竹鼻線
柳津,名鉄竹鼻線
南宿,名鉄竹鼻線
須賀,名鉄竹鼻線
不破一色,名鉄竹鼻線
竹鼻,名鉄竹鼻線
羽島市役所前,名鉄竹鼻線
江吉良,名鉄竹鼻線
江吉良,名鉄羽島線
新羽島,名鉄羽島線
大阪難波,近鉄難波線
近鉄日本橋,近鉄難波線
大阪上本町,近鉄難波線
鶴橋,近鉄難波線
今里,近鉄難波線
布施,近鉄難波線
大和西大寺,近鉄橿原線
尼ヶ辻,近鉄橿原線
西ノ京,近鉄橿原線
九条,近鉄橿原線
近鉄郡山,近鉄橿原線
筒井,近鉄橿原線
平端,近鉄橿原線
ファミリー公園前,近鉄橿原線
結崎,近鉄橿原線
石見,近鉄橿原線
田原本,近鉄橿原線
笠縫,近鉄橿原線
新ノ口,近鉄橿原線
大和八木,近鉄橿原線
八木西口,近鉄橿原線
畝傍御陵前,近鉄橿原線
橿原神宮前,近鉄橿原線
大阪阿部野橋,近鉄南大阪線
河堀口,近鉄南大阪線
北田辺,近鉄南大阪線
今川,近鉄南大阪線
針中野,近鉄南大阪線
矢田,近鉄南大阪線
河内天美,近鉄南大阪線
布忍,近鉄南大阪線
高見ノ里,近鉄南大阪線
河内松原,近鉄南大阪線
恵我ノ荘,近鉄南大阪線
高鷲,近鉄南大阪線
藤井寺,近鉄南大阪線
土師ノ里,近鉄南大阪線
道明寺,近鉄南大阪線
古市,近鉄南大阪線
駒ヶ谷,近鉄南大阪線
上ノ太子,近鉄南大阪線
二上山,近鉄南大阪線
二上神社口,近鉄南大阪線
当麻寺,近鉄南大阪線
磐城,近鉄南大阪線
尺土,近鉄南大阪線
高田市,近鉄南大阪線
浮孔,近鉄南大阪線
坊城,近鉄南大阪線
橿原神宮西口,近鉄南大阪線
橿原神宮前,近鉄南大阪線
桑名,近鉄養老線
播磨,近鉄養老線
下深谷,近鉄養老線
下野代,近鉄養老線
多度,近鉄養老線
美濃松山,近鉄養老線
石津,近鉄養老線
美濃山崎,近鉄養老線
駒野,近鉄養老線
美濃津屋,近鉄養老線
養老,近鉄養老線
美濃高田,近鉄養老線
烏江,近鉄養老線
大外羽,近鉄養老線
友江,近鉄養老線
美濃青柳,近鉄養老線
西大垣,近鉄養老線
大垣,近鉄養老線
室,近鉄養老線
北大垣,近鉄養老線
東赤坂,近鉄養老線
広神戸,近鉄養老線
北神戸,近鉄養老線
池野,近鉄養老線
北池野,近鉄養老線
美濃本郷,近鉄養老線
揖斐,近鉄養老線
大阪上本町,近鉄大阪線
鶴橋,近鉄大阪線
今里,近鉄大阪線
布施,近鉄大阪線
俊徳道,近鉄大阪線
長瀬,近鉄大阪線
弥刀,近鉄大阪線
久宝寺口,近鉄大阪線
近鉄八尾,近鉄大阪線
河内山本,近鉄大阪線
高安,近鉄大阪線
恩智,近鉄大阪線
法善寺,近鉄大阪線
堅下,近鉄大阪線
安堂,近鉄大阪線
河内国分,近鉄大阪線
大阪教育大前,近鉄大阪線
関屋,近鉄大阪線
二上,近鉄大阪線
近鉄下田,近鉄大阪線
五位堂,近鉄大阪線
築山,近鉄大阪線
大和高田,近鉄大阪線
松塚,近鉄大阪線
真菅,近鉄大阪線
大和八木,近鉄大阪線
耳成,近鉄大阪線
大福,近鉄大阪線
桜井,近鉄大阪線
大和朝倉,近鉄大阪線
長谷寺,近鉄大阪線
榛原,近鉄大阪線
室生口大野,近鉄大阪線
三本松,近鉄大阪線
赤目口,近鉄大阪線
名張,近鉄大阪線
桔梗が丘,近鉄大阪線
美旗,近鉄大阪線
伊賀神戸,近鉄大阪線
青山町,近鉄大阪線
伊賀上津,近鉄大阪線
西青山,近鉄大阪線
東青山,近鉄大阪線
榊原温泉口,近鉄大阪線
大三,近鉄大阪線
伊勢石橋,近鉄大阪線
川合高岡,近鉄大阪線
伊勢中川,近鉄大阪線
伊賀上野,近鉄伊賀線
新居,近鉄伊賀線
西大手,近鉄伊賀線
上野市,近鉄伊賀線
広小路,近鉄伊賀線
茅町,近鉄伊賀線
桑町,近鉄伊賀線
猪田道,近鉄伊賀線
市部,近鉄伊賀線
依那古,近鉄伊賀線
丸山,近鉄伊賀線
上林,近鉄伊賀線
比土,近鉄伊賀線
伊賀神戸,近鉄伊賀線
橿原神宮前,近鉄吉野線
岡寺,近鉄吉野線
飛鳥,近鉄吉野線
壺阪山,近鉄吉野線
市尾,近鉄吉野線
葛,近鉄吉野線
吉野口,近鉄吉野線
薬水,近鉄吉野線
福神,近鉄吉野線
大阿太,近鉄吉野線
下市口,近鉄吉野線
越部,近鉄吉野線
六田,近鉄吉野線
大和上市,近鉄吉野線
吉野神宮,近鉄吉野線
吉野,近鉄吉野線
近鉄四日市,近鉄湯の山線
中川原,近鉄湯の山線
伊勢松本,近鉄湯の山線
伊勢川島,近鉄湯の山線
高角,近鉄湯の山線
桜,近鉄湯の山線
菰野,近鉄湯の山線
中菰野,近鉄湯の山線
大羽根園,近鉄湯の山線
湯の山温泉,近鉄湯の山線
伊勢中川,近鉄山田線
伊勢中原,近鉄山田線
松ヶ崎,近鉄山田線
松阪,近鉄山田線
東松阪,近鉄山田線
櫛田,近鉄山田線
漕代,近鉄山田線
斎宮,近鉄山田線
明星,近鉄山田線
明野,近鉄山田線
小俣,近鉄山田線
宮町,近鉄山田線
伊勢市,近鉄山田線
宇治山田,近鉄山田線
宇治山田,近鉄鳥羽線
五十鈴川,近鉄鳥羽線
朝熊,近鉄鳥羽線
池の浦,近鉄鳥羽線
鳥羽,近鉄鳥羽線
平端,近鉄天理線
二階堂,近鉄天理線
前栽,近鉄天理線
天理,近鉄天理線
道明寺,近鉄道明寺線
柏原南口,近鉄道明寺線
柏原,近鉄道明寺線
あすなろう四日市,内部線
赤堀,内部線
日永,内部線
南日永,内部線
泊,内部線
追分,内部線
小古曽,内部線
内部,内部線
あすなろう四日市,八王子線
赤堀,八王子線
日永,八王子線
西日野,八王子線
鳥羽,近鉄志摩線
中之郷,近鉄志摩線
志摩赤崎,近鉄志摩線
船津,近鉄志摩線
加茂,近鉄志摩線
松尾,近鉄志摩線
白木,近鉄志摩線
五知,近鉄志摩線
沓掛,近鉄志摩線
上之郷,近鉄志摩線
志摩磯部,近鉄志摩線
穴川,近鉄志摩線
志摩横山,近鉄志摩線
鵜方,近鉄志摩線
志摩神明,近鉄志摩線
賢島,近鉄志摩線
生駒,近鉄生駒線
菜畑,近鉄生駒線
一分,近鉄生駒線
南生駒,近鉄生駒線
萩の台,近鉄生駒線
東山,近鉄生駒線
元山上口,近鉄生駒線
平群,近鉄生駒線
竜田川,近鉄生駒線
勢野北口,近鉄生駒線
信貴山下,近鉄生駒線
王寺,近鉄生駒線
西田原本,近鉄田原本線
黒田,近鉄田原本線
但馬,近鉄田原本線
箸尾,近鉄田原本線
池部,近鉄田原本線
佐味田川,近鉄田原本線
大輪田,近鉄田原本線
新王寺,近鉄田原本線
尺土,近鉄御所線
近鉄新庄,近鉄御所線
忍海,近鉄御所線
近鉄御所,近鉄御所線
伊勢若松,近鉄鈴鹿線
柳,近鉄鈴鹿線
鈴鹿市,近鉄鈴鹿線
三日市,近鉄鈴鹿線
平田町,近鉄鈴鹿線
布施,近鉄奈良線
河内永和,近鉄奈良線
河内小阪,近鉄奈良線
八戸ノ里,近鉄奈良線
若江岩田,近鉄奈良線
河内花園,近鉄奈良線
東花園,近鉄奈良線
瓢箪山,近鉄奈良線
枚岡,近鉄奈良線
額田,近鉄奈良線
石切,近鉄奈良線
生駒,近鉄奈良線
東生駒,近鉄奈良線
富雄,近鉄奈良線
学園前,近鉄奈良線
菖蒲池,近鉄奈良線
大和西大寺,近鉄奈良線
新大宮,近鉄奈良線
近鉄奈良,近鉄奈良線
河内山本,近鉄信貴線
服部川,近鉄信貴線
信貴山口,近鉄信貴線
古市,近鉄長野線
喜志,近鉄長野線
富田林,近鉄長野線
富田林西口,近鉄長野線
川西,近鉄長野線
滝谷不動,近鉄長野線
汐ノ宮,近鉄長野線
河内長野,近鉄長野線
長田,近鉄けいはんな線
荒本,近鉄けいはんな線
吉田,近鉄けいはんな線
新石切,近鉄けいはんな線
生駒,近鉄けいはんな線
白庭台,近鉄けいはんな線
学研北生駒,近鉄けいはんな線
学研奈良登美ヶ丘,近鉄けいはんな線
信貴山口,西信貴ケーブル
高安山,西信貴ケーブル
京都,近鉄京都線
東寺,近鉄京都線
十条,近鉄京都線
上鳥羽口,近鉄京都線
竹田,近鉄京都線
伏見,近鉄京都線
近鉄丹波橋,近鉄京都線
桃山御陵前,近鉄京都線
向島,近鉄京都線
小倉,近鉄京都線
伊勢田,近鉄京都線
大久保,近鉄京都線
久津川,近鉄京都線
寺田,近鉄京都線
富野荘,近鉄京都線
新田辺,近鉄京都線
興戸,近鉄京都線
三山木,近鉄京都線
近鉄宮津,近鉄京都線
狛田,近鉄京都線
新祝園,近鉄京都線
木津川台,近鉄京都線
山田川,近鉄京都線
高の原,近鉄京都線
平城,近鉄京都線
大和西大寺,近鉄京都線
新大宮,近鉄京都線
近鉄奈良,近鉄京都線
鳥居前,生駒ケーブル
宝山寺,生駒ケーブル
梅屋敷,生駒ケーブル
霞ヶ丘,生駒ケーブル
生駒山上,生駒ケーブル
近鉄名古屋,近鉄名古屋線
米野,近鉄名古屋線
黄金,近鉄名古屋線
烏森,近鉄名古屋線
近鉄八田,近鉄名古屋線
伏屋,近鉄名古屋線
戸田,近鉄名古屋線
近鉄蟹江,近鉄名古屋線
富吉,近鉄名古屋線
佐古木,近鉄名古屋線
近鉄弥富,近鉄名古屋線
